daily_views_yesterday,channel_title,description,title,all_views,dislikes,published_at,category_id,has_yesterday,channel_id,comment_count,href,likes,created_date,daily_views_today,_id,id,favorite_count,update_video_data
10000.0,Wiz Khalifa,"Download the new Furious 7 Soundtrack Deluxe Version on iTunes here: http://smarturl.it/furious7deluxe

See Wiz on tour http://wizkhalifa.com/tour

Tag ‪#‎SeeYouAgain‬ on Shazam and get an exclusive behind the scenes look at the music video!

Get official merch here: http://atlr.ec/OfficialWKMerchYT

Stream Furious 7 on Spotify: http://smarturl.it/streamFurious7

Directed by: Marc Klasfeld

Follow Wiz:
►Subscribe to channel: http://goo.gl/y3Bnno
►Twitter - https://twitter.com/wizkhalifa
►Facebook - https://facebook.com/wizkhalifa
►Instagram - https://instagram.com/mistercap
►Soundcloud - https://soundcloud.com/wizkhalifa
►Website: http://wizkhalifa.com
►Taylor Gang: http://taylorgang.com

Follow Charlie Puth:
►Subscribe to channel: https://www.youtube.com/charlieputh
►Twitter - https://twitter.com/charlieputh
►Facebook - https://www.facebook.com/charlieputh
►Instagram - http://instagram.com/charlieputh
►Soundcloud - https://soundcloud.com/charlieputh
►Website: http://charlieputh.com/

Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack",Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack,1760381654,286844,2015-04-07 03:00:03,10,True,UCVp3nfGRxmMadNDuVbJSk8A,655308,https://www.youtube.com/watch?v=RgKAFK5djSk&list=PLH6pfBXQXHECUaIU3bu9rjG2L6Uhl5A2q,10199702,2016-05-18 09:55:12.304000,1760381654,573bfcb848ff165ea1809939,RgKAFK5djSk,0,2016-06-05 04:31:00
10000.0,Wiz Khalifa,"Download the new Furious 7 Soundtrack Deluxe Version on iTunes here: http://smarturl.it/furious7deluxe

See Wiz on tour http://wizkhalifa.com/tour

Tag ‪#‎SeeYouAgain‬ on Shazam and get an exclusive behind the scenes look at the music video!

Get official merch here: http://atlr.ec/OfficialWKMerchYT

Stream Furious 7 on Spotify: http://smarturl.it/streamFurious7

Directed by: Marc Klasfeld

Follow Wiz:
►Subscribe to channel: http://goo.gl/y3Bnno
►Twitter - https://twitter.com/wizkhalifa
►Facebook - https://facebook.com/wizkhalifa
►Instagram - https://instagram.com/mistercap
►Soundcloud - https://soundcloud.com/wizkhalifa
►Website: http://wizkhalifa.com
►Taylor Gang: http://taylorgang.com

Follow Charlie Puth:
►Subscribe to channel: https://www.youtube.com/charlieputh
►Twitter - https://twitter.com/charlieputh
►Facebook - https://www.facebook.com/charlieputh
►Instagram - http://instagram.com/charlieputh
►Soundcloud - https://soundcloud.com/charlieputh
►Website: http://charlieputh.com/

Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack",Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack,1738229431,282636,,10,True,UCVp3nfGRxmMadNDuVbJSk8A,646537,https://www.youtube.com/watch?v=RgKAFK5djSk,10106104,2016-05-18 09:53:28.024000,1738229431,573bfc5048ff165ea18096f8,RgKAFK5djSk,0,2016-06-05 04:31:00
10000.0,MarkRonsonVEVO,"Mark Ronson's official music video for 'Uptown Funk' ft. Bruno Mars. Click to listen to Mark Ronson on Spotify: http://smarturl.it/MarkRonsonSpotify?IQid=MarkRUF

As featured on Uptown Special. Click to buy the track or album via iTunes: http://smarturl.it/MarkRUptown?IQid=MarkRUF
Google Play: http://smarturl.it/MarkRUptownGPlay?IQid=MarkRUF
Amazon: http://smarturl.it/MarkRUptownAmazon?IQid=MarkRUF
Stream more music from Mark Ronson here: http://smarturl.it/MarkRonsonStream?IQid=MarkRUF

More fromMark Ronson
Oh My God: https://youtu.be/qnDo6mR6fp8
Valerie: https://youtu.be/4HLY1NTe04M
Bang Bang Bang: https://youtu.be/TM6TCGltfHM

More great 00's videos here: http://smarturl.it/Ultimate00?IQid=MarkRUF

Follow Mark Ronson
Website: http://www.markronson.co.uk/
Facebook: https://www.facebook.com/markronson
Twitter: https://twitter.com/MarkRonson
Instagram: https://instagram.com/iammarkronson/

Subscribe to Mark Ronson on YouTube: http://smarturl.it/MarkRonsonSub?IQid=MarkRUF

---------

Lyrics:

This hit
That ice cold
Michelle Pfeiffer
That white gold
This one, for them hood girls
Them good girls
Straight masterpieces
Stylin', while in
Livin' it up in the city
Got Chucks on with Saint Laurent
Gotta kiss myself I'm so pretty

I'm too hot (hot damn)
Called a police and a fireman
I'm too hot (hot damn)
Make a dragon wanna retire, man
I'm too hot (hot damn)
Say my name you know who I am
I'm too hot (hot damn)
Am I bad 'bout that money
Break it down

Girls hit yourhallelujah (whoo)
Girls hit your hallelujah (whoo)
Girls hit your hallelujah (whoo)
'Cause Uptown Funk gon' give it to you
'Cause Uptown Funk gon' give it to you
'Cause Uptown Funk gon' give it to you
Saturday night and we're in the spot
Don't believe me, just watch (Come on)",Mark Ronson - Uptown Funk ft. Bruno Mars,1596556315,327634,,10,True,UCmfFGTSsfJVu6CGvL8r75qg,286305,https://www.youtube.com/watch?v=OPf0YbXqDm0,6220148,2016-05-18 09:53:24.054000,1596556315,573bfc4c48ff165ea18096e4,OPf0YbXqDm0,0,2016-06-05 04:31:00
10000.0,TaylorSwiftVEVO,"Taylor’s new release 1989 is Available Now featuring the hit single “Shake It Off” and her latest single “Blank Space”.  http://www.smarturl.it/TS1989

http://www.vevo.com/watch/USCJY1431460?utm_source=youtube&utm_medium=description&utm_campaign=ytd

Music video by Taylor Swift performing Shake It Off. (C) 2014 Big Machine Records, LLC.",Taylor Swift - Shake It Off,1466849933,533517,,10,True,UCANLZYMidaCbLQFWXBC95Jg,389303,https://www.youtube.com/watch?v=nfWlot6h_JM,4706282,2016-05-18 09:53:24.637000,1466849933,573bfc4c48ff165ea18096e5,nfWlot6h_JM,0,2016-06-05 04:31:00
10000.0,KatyPerryVEVO,"Get ""Roar"" from Katy Perry's 'PRISM': http://smarturl.it/PRISM
Official music video for Katy Perry's ""Roar"" brought to you in Junglescope directed by Grady Hall & Mark Kudsi and produced by Javier Jimenez, Danny Lockwood, Patrick Nugent, Derek Johnson and Oualid Mouaness.

Follow Katy:
http://www.katyperry.com
http://youtube.com/katyperry
http://twitter.com/katyperry
http://facebook.com/katyperry
http://instagram.com/katyperry
http://plus.google.com/+KatyPerry

http://www.vevo.com/watch/USUV71301934?utm_source=youtube&utm_medium=description&utm_campaign=ytd",Katy Perry - Roar (Official),1384920519,374740,,10,True,UC-8Q-hLdECwQmaWNwXitYDw,424218,https://www.youtube.com/watch?v=CevxZvSJLk8,4736705,2016-05-18 09:53:24.637000,1384920519,573bfc4c48ff165ea18096e6,CevxZvSJLk8,0,2016-06-05 04:31:00
10000.0,MeghanTrainorVEVO,"Download “Title” at iTunes:  http://smarturl.it/MTitle
Download “Title” at Amazon:  http://smarturl.it/Ttle_MT
Spotify:  http://smarturl.it/Spf_Title
Google: http://smarturl.it/GPTtle

https://www.facebook.com/meghantrainorsongs
https://twitter.com/meghan_trainor
http://instagram.com/meghan_trainor
http://www.meghan-trainor.com/

© 2014 Epic Records, a division of Sony Music Entertainment",Meghan Trainor - All About That Bass,1380156051,497611,,10,True,UCf3cbfAXgPFL6OywH7JwOzA,394658,https://www.youtube.com/watch?v=7PCkvCPvDXk,4595107,2016-05-18 09:53:24.638000,1380156051,573bfc4c48ff165ea18096e7,7PCkvCPvDXk,0,2016-06-05 04:31:00
10000.0,JustinBieberVEVO,"Music video by Justin Bieber performing Baby feat. Ludacris.
#VEVOCertified on April 25, 2010. http://www.youtube.com/vevocertified",Justin Bieber - Baby ft. Ludacris,1375220295,6183596,,10,True,UCHkj014U2CQ2Nv0UZeYpE_A,5682647,https://www.youtube.com/watch?v=kffacxfA7G4,4542353,2016-05-18 09:53:24.638000,1375220295,573bfc4c48ff165ea18096e8,kffacxfA7G4,0,2016-06-05 04:31:00
10000.0,majorlazer,"OFFICIAL MUSIC VIDEO // MAJOR LAZER & DJ SNAKE - LEAN ON (FEAT. MØ) 


""India is special and its beauty absolutely humbled me. When we toured there as Major Lazer, it was mind blowing to see our fan-base and we wanted to incorporate the attitude and positive vibes into our video and just do something that embodies the essence of Major Lazer. Major Lazer has always been a culture mashup and to us, India feels like some kind of special creature with one foot in history and one firmly in the future. The experience is something we’ll never forget.“

- Diplo on making the “Lean On” video in India

®☮ PEACE IS THE MISSION ®☮ OUT NOW: http://smarturl.it/PITMiTunes

STREAM LEAN ON:
SPOTIFY -  http://smarturl.it/MajorLazerHits
SOUNDCLOUD - http://smarturl.it/LeanOnStream 
PANDORA - http://smarturl.it/MajorLazerPandora

DOWNLOAD LEAN ON:
ITUNES - http://smarturl.it/LeanOniTunes 
AMAZON - http://smarturl.it/LeanOnAmazon
BEATPORT - http://smarturl.it/LeanOnBP

FOLLOW MAJOR LAZER:
WEBSITE - http://www.majorlazer.com
FACEBOOK - http://smarturl.it/MajorLazerFB
TWITTER - http://smarturl.it/MajorLazerTwitter
INSTAGRAM - http://smarturl.it/MajorLazerInstagram
SOUNDCLOUD - http://smarturl.it/MajorLazerSoundcloud

GET MAJOR LAZER GEAR 
WEBSTORE - http://www.LazersNeverDie.com
AMAZON (Free Prime Shipping) - http://smarturl.it/supermarketteAZ

Director - Tim Erem
Producer - Per Welén
Prod. Co - Diktator
DoP - Jacob Möller
Editor - Leila Sarraf (Trim Editing)
Colorist - Matt Osborne (The Mill)
Stylist - Violetta Kassapi

India Crew:
Producer - Mikhail Mehra 
Producer - Akshay Multani 
Associate Director - Mikhail Mehra 
Assistant DOP - Zaryan Patel 
Assistant Stylist - NorBlack NorWhite 
Line Producer - Durgesh Dadich 
Choreographer - Paresh Shirodkar 

Production company: Motion Eccentricá

Special thanks to VH1 Supersonic and Oji",Major Lazer & DJ Snake - Lean On (feat. MØ) (Official Music Video),1374246242,217733,,10,True,UCMJ5Qf3sOvQpcYiai1Noa3Q,221179,https://www.youtube.com/watch?v=YqeW9_5kURI,5137041,2016-05-18 09:53:24.639000,1374246242,573bfc4c48ff165ea18096e9,YqeW9_5kURI,0,2016-06-05 04:31:00
10000.0,majorlazer,"OFFICIAL MUSIC VIDEO // MAJOR LAZER & DJ SNAKE - LEAN ON (FEAT. MØ) 


""India is special and its beauty absolutely humbled me. When we toured there as Major Lazer, it was mind blowing to see our fan-base and we wanted to incorporate the attitude and positive vibes into our video and just do something that embodies the essence of Major Lazer. Major Lazer has always been a culture mashup and to us, India feels like some kind of special creature with one foot in history and one firmly in the future. The experience is something we’ll never forget.“

- Diplo on making the “Lean On” video in India

®☮ PEACE IS THE MISSION ®☮ OUT NOW: http://smarturl.it/PITMiTunes

STREAM LEAN ON:
SPOTIFY -  http://smarturl.it/MajorLazerHits
SOUNDCLOUD - http://smarturl.it/LeanOnStream 
PANDORA - http://smarturl.it/MajorLazerPandora

DOWNLOAD LEAN ON:
ITUNES - http://smarturl.it/LeanOniTunes 
AMAZON - http://smarturl.it/LeanOnAmazon
BEATPORT - http://smarturl.it/LeanOnBP

FOLLOW MAJOR LAZER:
WEBSITE - http://www.majorlazer.com
FACEBOOK - http://smarturl.it/MajorLazerFB
TWITTER - http://smarturl.it/MajorLazerTwitter
INSTAGRAM - http://smarturl.it/MajorLazerInstagram
SOUNDCLOUD - http://smarturl.it/MajorLazerSoundcloud

GET MAJOR LAZER GEAR 
WEBSTORE - http://www.LazersNeverDie.com
AMAZON (Free Prime Shipping) - http://smarturl.it/supermarketteAZ

Director - Tim Erem
Producer - Per Welén
Prod. Co - Diktator
DoP - Jacob Möller
Editor - Leila Sarraf (Trim Editing)
Colorist - Matt Osborne (The Mill)
Stylist - Violetta Kassapi

India Crew:
Producer - Mikhail Mehra 
Producer - Akshay Multani 
Associate Director - Mikhail Mehra 
Assistant DOP - Zaryan Patel 
Assistant Stylist - NorBlack NorWhite 
Line Producer - Durgesh Dadich 
Choreographer - Paresh Shirodkar 

Production company: Motion Eccentricá

Special thanks to VH1 Supersonic and Oji",Major Lazer & DJ Snake - Lean On (feat. MØ) (Official Music Video),1374246242,217739,,10,True,UCMJ5Qf3sOvQpcYiai1Noa3Q,221184,https://www.youtube.com/watch?v=YqeW9_5kURI,5137119,2016-05-18 09:53:28.024000,1374246242,573bfc5048ff165ea18096f9,YqeW9_5kURI,0,2016-06-05 04:31:00
10000.0,SiaVEVO,"Sia's official music video for 'Chandelier'. Click to listen to Sia on Spotify: http://smarturl.it/SSpot?IQid=SiaC

As featured on 1000 Forms Of Fear. Click to buy the track or album via iTunes: http://smarturl.it/SFOFiTunes?IQid=SiaC
Google Play: http://smarturl.it/SCPlay?IQid=SiaC
Amazon: http://smarturl.it/SFOFAm?IQid=SiaC

More from Sia
Big Girls Cry: https://youtu.be/4NhKWZpkw1Q
Fire Meet gasoline: https://youtu.be/fNdeLSKSZ1M
Elastic Heart: https://youtu.be/KWZGAExj-es

Follow Sia
Website: http://siamusic.net/
Facebook: https://www.facebook.com/SiaMusic
Twitter: https://twitter.com/Sia

Subscribe to Sia on YouTube: http://smarturl.it/SIASub?IQid=SiaC

More great Global Hits videos here: http://smarturl.it/GHPlaylist?IQid=SiaC

---------

Lyrics:

Party girls don't get hurt
Can't feel anything, when will I learn
I push it down, push it down

I'm the one ""for a good time call""
Phone's blowin' up, ringin' my doorbell
I feel the love, feel the love

1, 2, 3 1, 2, 3 drink
1, 2, 3 1, 2, 3 drink
1, 2, 3 1, 2, 3 drink

Throw 'em back, till I lose count",Sia - Chandelier (Official Video),1273398696,283304,,10,True,UCmKdSrwf1e8coqAzUsrVHZw,317129,https://www.youtube.com/watch?v=2vjPBrBU-TM,4173645,2016-05-18 09:53:24.650000,1273398696,573bfc4c48ff165ea18096ea,2vjPBrBU-TM,0,2016-06-05 04:31:00
10000.0,OneRepublicVEVO,"Preorder the “Native” double vinyl repack (limited amount signed by OneRepublic!) now: smarturl.it/NativeLP 

iTunes: http://smarturl.it/Native 
Amazon: http://smarturl.it/NativeAmz  
Google Play: http://smarturl.it/NativeGP  

Music video by OneRepublic performing Counting Stars. (C) 2013 Mosley Music/Interscope Records",OneRepublic - Counting Stars,1258920082,137234,,10,True,UCQ5kHOKpF3-1_UCKaqXARRg,164491,https://www.youtube.com/watch?v=hT_nvWreIhg,4057968,2016-05-18 09:53:24.651000,1258920082,573bfc4c48ff165ea18096eb,hT_nvWreIhg,0,2016-06-05 04:31:00
10000.0,Maroon5VEVO,"Buy Sugar on iTunes: http://smarturl.it/M5V

Catch Maroon 5 on tour all year long  at www.maroon5.com

Music video by Maroon 5 performing Sugar. (C) 2015 Interscope Records",Maroon 5 - Sugar,1252840629,179838,,10,True,UCN1hnUccO4FD5WfM7ithXaw,170027,https://www.youtube.com/watch?v=09R8_2nJtjg,4833393,2016-05-18 09:53:24.651000,1252840629,573bfc4c48ff165ea18096ec,09R8_2nJtjg,0,2016-06-05 04:31:00
10000.0,EllieGouldingVEVO,"Brand new album DELIRIUM out now, including LOVE ME LIKE YOU DO and the new single ON MY MIND.
Buy now:
iTunes: http://ell.li/DELIRIUMiTyt
Amazon: http://ell.li/DELIRIUMAMZyt
Official Store: http://ell.li/DELIRIUMD2Cyt

Stream now:
Spotify: http://ell.li/DELIRIUMSpotify
Apple Music: http://ell.li/GRbRai

More Ellie:
http://www.elliegoulding.com
http://www.facebook.com/elliegoulding
http://www.twitter.com/elliegoulding
http://www.instagram.com/elliegoulding
https://open.spotify.com/artist/0X2BH1fck6amBIoJhDVmmJ",Ellie Goulding - Love Me Like You Do (Official Video),1114072624,184956,,10,True,UCvu362oukLMN1miydXcLxGg,129516,https://www.youtube.com/watch?v=AJtDXIazrMo,4315484,2016-05-18 09:53:24.673000,1114072624,573bfc4c48ff165ea18096ed,AJtDXIazrMo,0,2016-06-05 04:31:00
10000.0,shakiraVEVO,"Download Shakira's self-titled album on iTunes: http://smarturl.it/ShakiraiTunes?IQid=yt 
Buy Shakira's self-titled album on Target: http://smarturl.it/ShakiraTarget?Iqid=yt",Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),1096028486,167059,2010-06-04 22:13:23,10,True,UCGnjeahCJW1AF34HBmQTJ-Q,730644,https://www.youtube.com/watch?v=pRpeEdMmmQ0,2447211,2016-05-18 09:53:36.948000,1096028486,573bfc5848ff165ea1809720,pRpeEdMmmQ0,0,2016-06-05 04:31:00
10000.0,LMFAOVEVO,"Buy now http://glnk.it/6t
Music video by LMFAO performing Party Rock Anthem featuring Lauren Bennett and GoonRock. (c) 2011 Interscope
#VEVOCertified on July 1, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1091945125,183185,,10,True,UCk78ZcA6kflEvBR0UrGDH0Q,613997,https://www.youtube.com/watch?v=KQ6zr6kCPj8,3665350,2016-05-18 09:53:24.674000,1091945125,573bfc4c48ff165ea18096ee,KQ6zr6kCPj8,0,2016-06-05 04:31:00
10000.0,EminemVEVO,"Music video by Eminem performing Love The Way You Lie. © 2010 Aftermath Records
#VEVOCertified on September 13, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified

http://www.vevo.com/watch/USUV71001543?utm_source=youtube&utm_medium=description&utm_campaign=ytd",Eminem - Love The Way You Lie ft. Rihanna,1074166197,121637,,10,True,UC20vb-R_px4CguHzzBPhoyQ,537201,https://www.youtube.com/watch?v=uelHwf8o7_U,3376982,2016-05-18 09:53:24.674000,1074166197,573bfc4c48ff165ea18096ef,uelHwf8o7_U,0,2016-06-05 04:31:00
10000.0,RomeoSantosVEVO,"Buy Romeo Santos’ new album “Formula Vol 2” now on iTunes: http://www.smarturl.it/FormulaVol2

Also visit:
http://www.romeosantosonline.com
http://www.facebook.com/RomeoSantosOfficial
http://www.twitter.com/RomeoSantosPage
http://www.instagram.com/RomeoSantos

Published on Sep 9, 2013
Music video by Romeo Santos performing Propuesta Indecente. (C) 2013 Sony Music Entertainment US Latin LLC",Romeo Santos - Propuesta Indecente (Official Video),971484684,138948,,10,True,UCNnwYefwrkVBAbMUzLpxbEQ,74043,https://www.youtube.com/watch?v=QFs3PIZb3js,1693824,2016-05-18 09:53:28.025000,971484684,573bfc5048ff165ea18096fa,QFs3PIZb3js,0,2016-06-05 04:31:00
10000.0,ournameismagicVEVO,"“Don’t Kill the Magic”, the debut album from MAGIC!, Available Now on iTunes: http://smarturl.it/DKTMiTunes?IQid=yt

Follow Magic!
Website http://www.ournameismagic.com 
Facebook https://www.facebook.com/ournameisMAGIC
Twitter https://twitter.com/ournameismagic
Instagram http://instagram.com/ournameismagic

Music video by MAGIC! performing Rude. (C) 2013 Sony Music Entertainment International Limited",MAGIC! - Rude,908882594,142449,,10,True,UCoJ7iJz1vKwUqiaroO167sA,118205,https://www.youtube.com/watch?v=PIh2xe4jnpk,3068458,2016-05-18 09:53:24.674000,908882594,573bfc4c48ff165ea18096f0,PIh2xe4jnpk,0,2016-06-05 04:31:00
10000.0,AdeleVEVO,"Music video by Adele performing Rolling In The Deep. (C) 2010 XL Recordings Ltd.

#VEVOCertified on July 25, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified",Adele - Rolling in the Deep,907194901,109225,,10,True,UComP_epzeKzvBX156r6pm1Q,360377,https://www.youtube.com/watch?v=rYEDA3JcQqw,3345462,2016-05-18 09:53:24.675000,907194901,573bfc4c48ff165ea18096f1,rYEDA3JcQqw,0,2016-06-05 04:31:00
10000.0,Bruno Mars,"Moonshine Jungle Tour 2014 tickets and more info: 
http://www.brunomars.com/moonshinejungletour

Available now on iTunes! http://smarturl.it/Doo-Wops

© 2011 WMG. The official music video for 'The Lazy Song' by Bruno Mars from doo-wops and hooligans - available now on Elektra Records!

Directed by Bruno Mars and Cameron Duddy
Choreographed and Performed by Poreotics: http://poreotics.com

Connect with Bruno:
http://www.brunomars.com
http://www.twitter.com/brunomars
http://www.facebook.com/brunomars
http://www.instagram.com/brunomars

Get 'Unorthodox Jukebox' on iTunes
http://smarturl.it/unorthodoxjukebox

Follow Bruno on Spotify
http://bit.ly/1gDnkxr

LYRICS
Today I don't feel like doing anything
I just wanna lay in my bed
Don't feel like picking up my phone
So leave a message at the tone
'Cause today I swear I'm not doing anything.

Uh!
I'm gonna kick my feet up
Then stare at the fan
Turn the TV on, throw my hand in my pants
Nobody's gonna tell me I can't

I'll be lounging on the couch,
Just chillin' in my snuggie
Click to MTV, so they can teach me how to dougie
'Cause in my castle I'm the freaking man

Oh, yes I said it
I said it
I said it 'cause I can

Today I don't feel like doing anything
I just wanna lay in my bed
Don't feel like picking up my phone
So leave a message at the tone
'Cause today I swear I'm not doing anything

Nothing at all!
Ooh, hoo, ooh, hoo, ooh, ooh-ooh
Nothing at all
Ooh, hoo, ooh, hoo, ooh, ooh-ooh

Tomorrow I'll wake up, do some P90X
Meet a really nice girl, have some really nice sex
And she's gonna scream out: 'This is Great' (Oh my God, this is great)
Yeah

I might mess around, get my college degree
I bet my old man will be so proud of me
But sorry pops, you'll just have to wait
Haha

Oh, yes I said it
I said it
I said it 'cause I can

Today I don't feel like doing anything
I just wanna lay in my bed
Don't feel like picking up my phone
So leave a message at the tone
'Cause today I swear I'm not doing anything

No, I ain't gonna comb my hair
'Cause I ain't going anywhere
No, no, no, no, no, no, no, no, no
I'll just strut in my birthday suit
And let everything hang loose
Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah

Ooh
Today I don't feel like doing anything
I just wanna lay in my bed
Don't feel like picking up my phone
So leave a message at the tone
'Cause today I swear I'm not doing anything

Nothing at all
Nothing at all
Nothing at all

Comic Chimp Mask used by permission of Easter Unlimited, Inc. / FunWorld Div. All Rights Reserved. Copyright 2009.",Bruno Mars - The Lazy Song [OFFICIAL VIDEO],903500392,157973,2011-04-15 22:03:14,10,True,UCoUM-UJ7rirJYP8CQ0EIaHA,407806,https://www.youtube.com/watch?v=fLexgOxsZu0,3117651,2016-05-18 09:53:36.948000,903500392,573bfc5848ff165ea1809721,fLexgOxsZu0,0,2016-06-05 04:31:00
10000.0,johnlegendVEVO,"John Legend's official music video for 'All Of Me'. Click to listen to John Legend on Spotify: http://smarturl.it/JohnLSpotify?IQid=JohnLAOM

As featured on Love In The Future. Click to buy the track or album via iTunes: http://smarturl.it/JohnLLITFiTUnes?IQid=JohnLAOM
Google Play: http://smarturl.it/JohnLAOMplay?IQid=JohnLAOM
Amazon: http://smarturl.it/JohnLLITFAmz?IQid=JohnLAOM

More from John Legend
Save Room: https://youtu.be/iOmnGzAKLvg
Everybody Knows: https://youtu.be/c7NLq5Soq_E
Heaven: https://youtu.be/Gs6ajB9o8b4

Follow John Legend
Website: http://www.johnlegend.com/
Facebook: https://www.facebook.com/johnlegend
Twitter: https://twitter.com/johnlegend

Subscribe to John Legend on YouTube: http://smarturl.it/JohnLSub?IQid=JohnLAOM

More great Global Hits videos here: http://smarturl.it/GlobalHits?IQid=JohnLAOM

---------

Lyrics:

What would I do without your smart mouth?
Drawing me in, and you kicking me out
You've got my head spinning, no kidding, I can't pin you down
What's going on in that beautiful mind
I'm on your magical mystery ride
And I'm so dizzy, don't know what hit me, but I'll be alright

[Pre-Chorus:]
My head's under water
But I'm breathing fine
You're crazy and I'm out of my mind

[Chorus:]
'Cause all of me
Loves all of you
Love your curves and all your edges
All your perfect imperfections
Give your all to me
I'll give my all to you
You're my end and my beginning
Even when I lose I'm winning
'Cause I give you all of me
And you give me all of you, oh oh

[Verse 2:]
How many times do I have to tell you
Even when you're crying you're beautiful too
The world is beating you down, I'm around through every mood
You're my downfall, you're my muse
My worst distraction, my rhythm and blues
I can't stop singing, it's ringing, in my head for you

[Pre-Chorus:]
My head's under water
But I'm breathing fine
You're crazy and I'm out of my mind

[Chorus:]
'Cause all of me
Loves all of you
Love your curves and all your edges
All your perfect imperfections
Give your all to me
I'll give my all to you
You're my end and my beginning
Even when I lose I'm winning
'Cause I give you all of me
And you give me all of you, oh oh

[Bridge:]
Give me all of you
Cards on the table, we'reboth showing hearts
Risking it all, though it's hard

[Chorus:]
'Cause all of me
Loves all of you
Love your curves and all your edges
All your perfect imperfections
Give your all to me
I'll give my all to you
You're my end and my beginning
Even when I lose I'm winning
'Cause I give you all of me
And you give me all of you

I give you all of me
And you give me all of you, oh oh",John Legend - All of Me,857102634,110012,,10,True,UCNnnwVSI5Ndo2I4Y-LPuuew,95677,https://www.youtube.com/watch?v=450p7goxZqg,3569865,2016-05-18 09:53:24.675000,857102634,573bfc4c48ff165ea18096f2,450p7goxZqg,0,2016-06-05 04:31:00
10000.0,iamOTHER,"Get Pharrell's album G I R L on iTunes: http://smarturl.it/GIRLitunes 
Get Pharrell's album G I R L on Amazon: http://smarturl.it/GIRLamazonMP3
Get Pharrell's album G I R L on Google Play: http://goo.gl/fwLdhZ

From the Despicable Me 2 soundtrack. Check out http://24hoursofhappy.com to experience the world's first 24 hour music video! Directed by We Are From L.A.

Subscribe to i am OTHER on YouTube: http://bit.ly/IAO_subscribe
Videos, news and more: http://www.iamOTHER.com
Like us on Facebook: http://www.facebook.com/iamOTHER
Follow us on Twitter: http://twitter.com/i_am_OTHER


Performed by Pharrell Williams
Written and Produced by Pharrell Williams
Background Vocals performed by Rhea Dummett, Trevon Henderson, Ashley L. Lee, Shamika Hightower, Jasmine Murray and Terrence Rolle 
EMI April Music, Inc. obo Itself and More Water From Nazareth (ASCAP), Universal Pictures Music (ASCAP)
Recorded by Mike Larson for i am OTHER entertainment
Assisted by Matthew Desrameaux
Digital Editing and Arrangement by Andrew Coleman and Mike Larson for i am OTHER entertainment
Recorded at Circle House Studios, Miami, FL.
Mixed by Leslie Brathwaite at Music Box Studios, Atlanta, GA
© 2013 Universal Studios

i am OTHER:
Executive Producer - Pharrell Williams
General Manager - Caron Veazey
Creative Director - Mimi Valdés
Executive Producer - Robin Frank 
Associate Producer - Bethany Gould
Assistant Producer - Alexandra DePersia
Digital Marketing - Aviva Yael",Pharrell Williams - Happy (Official Music Video),838754112,174003,,10,True,UCE560wL2ftkMrQL40LYFUVg,137656,https://www.youtube.com/watch?v=y6Sxv-sUYtM,3523657,2016-05-18 09:53:24.675000,838754112,573bfc4c48ff165ea18096f3,y6Sxv-sUYtM,0,2016-06-05 04:31:00
10000.0,MileyCyrusVEVO,"Miley Cyrus' official music video for 'Wrecking Ball'. Click to listen to Miley Cyrus on Spotify: http://smarturl.it/MCSpot?IQid=MCWB

As featured on Bangerz. Click to buy the track or album via iTunes: http://smarturl.it/MCBAiTunes?IQid=MCWB
Google Play: http://smarturl.it/MCWBPlay?IQid=MCWB
Amazon: http://smarturl.it/MCBAm?IQid=MCWB

More from Miley Cyrus
We Can't Stop: https://youtu.be/LrUvu1mlWco
Can't Be Tamed: https://youtu.be/sjSG6z_13-Q
Who Owns My Heart: https://youtu.be/iVbQxC2c3-8

Follow Miley Cyrus
Website: http://www.mileycyrus.com/
Facebook: https://www.facebook.com/MileyCyrus
Twitter: https://twitter.com/MileyCyrus
Instagram: https://instagram.com/mileycyrus/

Subscribe to Miley Cyrus on YouTube: http://smarturl.it/MCSub?IQid=MCWB

More great Ultimate Hits of the Noughties videos here: http://smarturl.it/UNPlaylist?IQid=MCWB

---------

Lyrics:

We clawed, we chained our hearts in vain
We jumped never asking why
We kissed, I fell under your spell.
A love no onecould deny

Don't you ever say I just walked away
I will always want you
I can't live a lie, running for my life
I will always want you

I came in like a wrecking ball
I never hit so hard in love
All I wanted was to break your walls
All you ever did was wreck me
Yeah, you, you wreck me",Miley Cyrus - Wrecking Ball,836205457,1292791,,10,True,UCdI8evszfZvyAl2UVCypkTA,1192935,https://www.youtube.com/watch?v=My2FRPA3Gf8,3220256,2016-05-18 09:53:24.676000,836205457,573bfc4c48ff165ea18096f4,My2FRPA3Gf8,0,2016-06-05 04:31:00
